review,sentiment,label,review_cleaned
"Hàng bị móp méo, vỡ góc. Yêu cầu hoàn tiền.",negative,0,"hàng bị móp méo, vỡ góc. yêu cầu hoàn tiền."
"Dùng rất thích, da mềm mịn hẳn.",positive,2,"dùng rất thích, da mềm mịn hẳn."
Giá này thì chất lượng vầy là ok rồi.,neutral,1,giá này thì chất lượng vầy là ok rồi.
"Sản phẩm không có tem bảo hành, không biết hàng gì.",negative,0,"sản phẩm không có tem bảo hành, không biết hàng gì."
Tuyệt vời. Sẽ giới thiệu bạn bè ủng hộ shop.,positive,2,tuyệt vời. sẽ giới thiệu bạn bè ủng hộ shop.
"Hàng về sai màu, sai kích cỡ. Shop làm ăn cẩu thả.",negative,0,"hàng về sai màu, sai kích cỡ. shop làm ăn cẩu thả."
"Đã nhận hàng, chưa dùng nên chưa biết.",neutral,1,"đã nhận hàng, chưa dùng nên chưa biết."
"Quảng cáo thì hay lắm, dùng thì chán.",negative,0,"quảng cáo thì hay lắm, dùng thì chán."
"Sản phẩm y hình, chất lượng tốt, giá hợp lý.",positive,2,"sản phẩm y hình, chất lượng tốt, giá hợp lý."
"Mùi sản phẩm hơi nồng, không thích lắm.",neutral,1,"mùi sản phẩm hơi nồng, không thích lắm."
"Hàng giao thiếu, nhắn tin shop không thèm đọc.",negative,0,"hàng giao thiếu, nhắn tin shop không thèm đọc."
"Rất ưng ý, từ sản phẩm đến cách shop gói hàng.",positive,2,"rất ưng ý, từ sản phẩm đến cách shop gói hàng."
"Quán này nổi tiếng lâu rồi, ghé ăn thử mà thấy bình thường, không xuất sắc.",neutral,1,"quán này nổi tiếng lâu rồi, ghé ăn thử mà thấy bình thường, không xuất sắc."
"Gọi món ốc xào me mà ốc toàn vỏ, chả có thịt. Quá tệ!",negative,0,"gọi món ốc xào me mà ốc toàn vỏ, chả có thịt. quá tệ!"
"Phở bò tái nạm đỉnh cao! Nước dùng đậm đà, thịt mềm tan. 10 điểm.",positive,2,"phở bò tái nạm đỉnh cao! nước dùng đậm đà, thịt mềm tan. 10 điểm."
"Thái độ phục vụ của nhân viên không thể chấp nhận được, như kiểu ban ơn cho khách.",negative,0,"thái độ phục vụ của nhân viên không thể chấp nhận được, như kiểu ban ơn cho khách."
Món lẩu hải sản hơi ít đồ so với giá tiền. Ăn tạm no.,neutral,1,món lẩu hải sản hơi ít đồ so với giá tiền. ăn tạm no.
"Bún chả ngon tuyệt, chả nướng thơm lừng, nước chấm vừa miệng.",positive,2,"bún chả ngon tuyệt, chả nướng thơm lừng, nước chấm vừa miệng."
Chờ món gần 40 phút mà mang ra thì nguội tanh. Quán làm ăn chậm chạp.,negative,0,chờ món gần 40 phút mà mang ra thì nguội tanh. quán làm ăn chậm chạp.
"Cà phê trứng ở đây khá lạ miệng, béo ngậy, đáng thử.",positive,2,"cà phê trứng ở đây khá lạ miệng, béo ngậy, đáng thử."
Không gian quán hơi chật và ồn ào. Đồ ăn tạm ổn.,neutral,1,không gian quán hơi chật và ồn ào. đồ ăn tạm ổn.
Giá đắt một cách vô lý cho một tô mì nhỏ xíu.,negative,0,giá đắt một cách vô lý cho một tô mì nhỏ xíu.
"Bánh mì chảo nóng hổi, pate và trứng thơm ngon. Sẽ quay lại.",positive,2,"bánh mì chảo nóng hổi, pate và trứng thơm ngon. sẽ quay lại."
"Món gỏi vị chua ngọt hơi gắt, không được thanh.",neutral,1,"món gỏi vị chua ngọt hơi gắt, không được thanh."
Tìm thấy tóc trong tô bún. Cực kỳ mất vệ sinh!,negative,0,tìm thấy tóc trong tô bún. cực kỳ mất vệ sinh!
"Trà sữa vị trà rất thơm, topping dai ngon. Tôi rất thích.",positive,2,"trà sữa vị trà rất thơm, topping dai ngon. tôi rất thích."
"Chỉ là một quán bình dân, đồ ăn vừa phải, không có gì nổi bật.",neutral,1,"chỉ là một quán bình dân, đồ ăn vừa phải, không có gì nổi bật."
"Hải sản không tươi, ăn vào có mùi tanh. Bỏ hết.",negative,0,"hải sản không tươi, ăn vào có mùi tanh. bỏ hết."
"Quán trang trí đẹp, món tráng miệng rất ngon và bắt mắt.",positive,2,"quán trang trí đẹp, món tráng miệng rất ngon và bắt mắt."
"Đồ ăn hơi cay so với khẩu vị của tôi, lần sau sẽ dặn bớt.",neutral,1,"đồ ăn hơi cay so với khẩu vị của tôi, lần sau sẽ dặn bớt."
"Thịt bò dai nhách, nhai mỏi cả hàm. Rất thất vọng.",negative,0,"thịt bò dai nhách, nhai mỏi cả hàm. rất thất vọng."
"Sushi tươi ngon, đa dạng, nhân viên lịch sự. Dịch vụ 5 sao.",positive,2,"sushi tươi ngon, đa dạng, nhân viên lịch sự. dịch vụ 5 sao."
Đặt mang về bị đổ hết nước dùng ra ngoài. Đóng gói quá kém.,negative,0,đặt mang về bị đổ hết nước dùng ra ngoài. đóng gói quá kém.
"Ăn cũng được, no bụng. Không dở mà cũng không quá đặc sắc.",neutral,1,"ăn cũng được, no bụng. không dở mà cũng không quá đặc sắc."
"Cơm chiên tôm cháy tỏi thơm lừng, hạt cơm tơi xốp.",positive,2,"cơm chiên tôm cháy tỏi thơm lừng, hạt cơm tơi xốp."
"Nước uống quá ngọt, không đúng với lời quảng cáo 'ít đường'.",negative,0,"nước uống quá ngọt, không đúng với lời quảng cáo ít đường ."
"Bàn ghế hơi dơ, có cảm giác không được sạch sẽ.",neutral,1,"bàn ghế hơi dơ, có cảm giác không được sạch sẽ."
"Pizza đế mỏng giòn rụm, phô mai béo ngậy. Ăn rất đã.",positive,2,"pizza đế mỏng giòn rụm, phô mai béo ngậy. ăn rất đã."
Giá cả không tương xứng với chất lượng món ăn.,negative,0,giá cả không tương xứng với chất lượng món ăn.
"Mình gọi món gà nướng, thấy vị ướp hơi nhạt.",neutral,1,"mình gọi món gà nướng, thấy vị ướp hơi nhạt."
"Món cari Thái chuẩn vị, cay nồng và béo ngậy. Tuyệt vời!",positive,2,"món cari thái chuẩn vị, cay nồng và béo ngậy. tuyệt vời!"
"Nhân viên quên món của tôi, phải nhắc 3 lần mới mang ra.",negative,0,"nhân viên quên món của tôi, phải nhắc 3 lần mới mang ra."
"Quán đông quá nên phục vụ hơi chậm, nhưng đồ ăn thì ngon.",neutral,1,"quán đông quá nên phục vụ hơi chậm, nhưng đồ ăn thì ngon."
"Kem ở đây ngon nhất tôi từng ăn, vị trái cây tươi mát.",positive,2,"kem ở đây ngon nhất tôi từng ăn, vị trái cây tươi mát."
"Bánh ngọt cũ, ăn có vị chua, chắc để lâu rồi.",negative,0,"bánh ngọt cũ, ăn có vị chua, chắc để lâu rồi."
"Món mì ý hải sản sốt kem béo ngậy, đúng khẩu vị của tôi.",positive,2,"món mì ý hải sản sốt kem béo ngậy, đúng khẩu vị của tôi."
"Chỉ ghé mua mang đi, thấy mọi thứ cũng ổn.",neutral,1,"chỉ ghé mua mang đi, thấy mọi thứ cũng ổn."
"Bánh xèo quá nhiều dầu mỡ, ăn ngấy không chịu được.",negative,0,"bánh xèo quá nhiều dầu mỡ, ăn ngấy không chịu được."
"Thức uống pha chế rất chuyên nghiệp, trang trí đẹp mắt.",positive,2,"thức uống pha chế rất chuyên nghiệp, trang trí đẹp mắt."
"Quán tính nhầm tiền, phải kiểm tra lại hóa đơn.",negative,0,"quán tính nhầm tiền, phải kiểm tra lại hóa đơn."
"Súp bí đỏ có mùi thơm, nhưng hơi loãng.",neutral,1,"súp bí đỏ có mùi thơm, nhưng hơi loãng."
"Gà rán giòn tan, thịt bên trong vẫn mềm ẩm. Xuất sắc!",positive,2,"gà rán giòn tan, thịt bên trong vẫn mềm ẩm. xuất sắc!"
"Không gian quá hẹp, bàn ghế kê sát nhau, không thoải mái.",negative,0,"không gian quá hẹp, bàn ghế kê sát nhau, không thoải mái."
"Bữa ăn này tạm hài lòng, không có gì để phàn nàn.",neutral,1,"bữa ăn này tạm hài lòng, không có gì để phàn nàn."
"Quán có view đẹp, thích hợp để hẹn hò.",positive,2,"quán có view đẹp, thích hợp để hẹn hò."
"Rau sống bị úng nước, nhìn không muốn ăn.",negative,0,"rau sống bị úng nước, nhìn không muốn ăn."
Giá cả ở đây hơi cao so với mặt bằng chung.,neutral,1,giá cả ở đây hơi cao so với mặt bằng chung.
"Lần nào ghé cũng thấy chất lượng ổn định, món ăn ngon.",positive,2,"lần nào ghé cũng thấy chất lượng ổn định, món ăn ngon."
"Đồ ăn mặn chát, không thể nuốt nổi.",negative,0,"đồ ăn mặn chát, không thể nuốt nổi."
"Bánh canh cua đầy đặn, nước dùng đậm đà, cua tươi.",positive,2,"bánh canh cua đầy đặn, nước dùng đậm đà, cua tươi."
Quán giữ xe thu phí quá cao.,negative,0,quán giữ xe thu phí quá cao.
"Tráng miệng miễn phí, rất chu đáo.",positive,2,"tráng miệng miễn phí, rất chu đáo."
Gọi món salad mà không có sốt đi kèm. Thiếu sót lớn.,negative,0,gọi món salad mà không có sốt đi kèm. thiếu sót lớn.
Món này ăn lạ miệng. Cảm thấy cũng được.,neutral,1,món này ăn lạ miệng. cảm thấy cũng được.
"Cơm tấm sườn bì chả ngon, miếng sườn to và mềm.",positive,2,"cơm tấm sườn bì chả ngon, miếng sườn to và mềm."
"Menu ít món, không có nhiều sự lựa chọn.",neutral,1,"menu ít món, không có nhiều sự lựa chọn."
"Máy lạnh không hoạt động, ăn uống nóng bức khó chịu.",negative,0,"máy lạnh không hoạt động, ăn uống nóng bức khó chịu."
"Thực đơn đa dạng, món nào cũng ngon. Tôi rất thích.",positive,2,"thực đơn đa dạng, món nào cũng ngon. tôi rất thích."
"Đặt món có kèm thêm topping, nhưng nhân viên lại quên.",negative,0,"đặt món có kèm thêm topping, nhưng nhân viên lại quên."
"Đĩa rau xào hơi tái, chưa chín tới.",neutral,1,"đĩa rau xào hơi tái, chưa chín tới."
"Bún bò Huế chuẩn vị, cay xé lưỡi, thịt thà đầy đủ.",positive,2,"bún bò huế chuẩn vị, cay xé lưỡi, thịt thà đầy đủ."
"Quán không nhận thanh toán bằng thẻ, rất bất tiện.",negative,0,"quán không nhận thanh toán bằng thẻ, rất bất tiện."
"Chỗ ngồi ngoài trời thoáng đãng, thích hợp để thư giãn.",positive,2,"chỗ ngồi ngoài trời thoáng đãng, thích hợp để thư giãn."
Món cá nướng bị cháy đen một mặt.,negative,0,món cá nướng bị cháy đen một mặt.
Tổng thể thì mọi thứ đều ở mức chấp nhận được.,neutral,1,tổng thể thì mọi thứ đều ở mức chấp nhận được.
"Cá hồi nướng vừa tới, da giòn rụm, thịt bên trong vẫn mọng nước.",positive,2,"cá hồi nướng vừa tới, da giòn rụm, thịt bên trong vẫn mọng nước."
"Nước chấm quá dở, làm hỏng cả món ăn.",negative,0,"nước chấm quá dở, làm hỏng cả món ăn."
"Phục vụ nhanh nhẹn, nhưng đồ ăn thì hơi nhạt nhẽo.",neutral,1,"phục vụ nhanh nhẹn, nhưng đồ ăn thì hơi nhạt nhẽo."
"Quán sạch sẽ, không gian ấm cúng. Đồ ăn ngon tuyệt.",positive,2,"quán sạch sẽ, không gian ấm cúng. đồ ăn ngon tuyệt."
Đặt trước bàn mà đến nơi lại bảo hết bàn. Quán làm việc thiếu chuyên nghiệp.,negative,0,đặt trước bàn mà đến nơi lại bảo hết bàn. quán làm việc thiếu chuyên nghiệp.
"Món chay ở đây khá đa dạng, nấu vừa miệng.",positive,2,"món chay ở đây khá đa dạng, nấu vừa miệng."
"Không có chỗ để xe máy, rất khó khăn để gửi xe.",negative,0,"không có chỗ để xe máy, rất khó khăn để gửi xe."
"Chỉ ghé uống nước, thấy nước ép khá tươi.",neutral,1,"chỉ ghé uống nước, thấy nước ép khá tươi."
"Bia lạnh, mồi ngon, thích hợp để nhậu với bạn bè.",positive,2,"bia lạnh, mồi ngon, thích hợp để nhậu với bạn bè."
"Gọi món không có, nhân viên cũng không báo trước.",negative,0,"gọi món không có, nhân viên cũng không báo trước."
Món tráng miệng hơi ít so với giá.,neutral,1,món tráng miệng hơi ít so với giá.
"Burger bò phô mai ngon, thịt bò mềm và mọng nước.",positive,2,"burger bò phô mai ngon, thịt bò mềm và mọng nước."
"Cơm bị khô và cứng, như cơm nguội hâm lại.",negative,0,"cơm bị khô và cứng, như cơm nguội hâm lại."
"Quán có nhạc hay, không gian lãng mạn.",positive,2,"quán có nhạc hay, không gian lãng mạn."
Hóa đơn tính thừa tiền nước.,negative,0,hóa đơn tính thừa tiền nước.
"Món súp tôm hùm quá béo, ăn mau ngán.",neutral,1,"món súp tôm hùm quá béo, ăn mau ngán."
Quán có chương trình khuyến mãi hấp dẫn. Đồ ăn ngon.,positive,2,quán có chương trình khuyến mãi hấp dẫn. đồ ăn ngon.
"Đĩa thịt heo quay quá mỡ, không có nạc.",negative,0,"đĩa thịt heo quay quá mỡ, không có nạc."
Cũng được. Điểm cộng là quán có wifi mạnh.,neutral,1,cũng được. điểm cộng là quán có wifi mạnh.
"Bánh flan ngon xuất sắc, mịn và thơm caramel.",positive,2,"bánh flan ngon xuất sắc, mịn và thơm caramel."
Giá cả không niêm yết rõ ràng.,negative,0,giá cả không niêm yết rõ ràng.
"Các món nhậu ở đây khá phong phú, chất lượng ổn.",positive,2,"các món nhậu ở đây khá phong phú, chất lượng ổn."
Nhân viên vừa phục vụ vừa nói chuyện riêng rất ồn ào.,negative,0,nhân viên vừa phục vụ vừa nói chuyện riêng rất ồn ào.
"Uống cà phê đen đá, thấy vị hơi nhạt.",neutral,1,"uống cà phê đen đá, thấy vị hơi nhạt."
"Đến đây ăn bò bít tết là chuẩn nhất, miếng thịt mềm tan.",positive,2,"đến đây ăn bò bít tết là chuẩn nhất, miếng thịt mềm tan."
Bát nước chấm bị dính bẩn.,negative,0,bát nước chấm bị dính bẩn.
"Chất lượng không ổn định, lần trước ngon, lần này dở.",neutral,1,"chất lượng không ổn định, lần trước ngon, lần này dở."
"Quán có phục vụ ăn sáng, rất tiện lợi và ngon miệng.",positive,2,"quán có phục vụ ăn sáng, rất tiện lợi và ngon miệng."
Món ăn có mùi dầu chiên cũ.,negative,0,món ăn có mùi dầu chiên cũ.
"Trà đào cam sả thơm, nhưng không có vị cam nhiều.",neutral,1,"trà đào cam sả thơm, nhưng không có vị cam nhiều."
"Ghé ăn thử món cơm trộn, thấy vị rất chuẩn Hàn Quốc.",positive,2,"ghé ăn thử món cơm trộn, thấy vị rất chuẩn hàn quốc."
Bia không đủ lạnh.,negative,0,bia không đủ lạnh.
"Quán này chuyên về món miền Trung, vị khá đặc trưng.",neutral,1,"quán này chuyên về món miền trung, vị khá đặc trưng."
"Món mực chiên giòn rụm, chấm với sốt tương ớt rất hợp.",positive,2,"món mực chiên giòn rụm, chấm với sốt tương ớt rất hợp."
